@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
280.200012,100100,87,3.200001,14.5,192,11.6,14.7,10,6.7,998.1,7.3,7.2,MuyAlta
279.799988,100530,92,3.6,11.4,198,10.1,12.5,10.81,7.42,1003.1,6.9,7.2,MuyAlta
278.5,100750,100,1.7,10.800001,186,7.3,8.8,10.81,7.72,1006.5,6.4,7.2,Moderada
279.700012,100860,87,0.4,7.1,191,6,7.6,11.43,7.17,1008.2,6.8,7.2,Moderada
279.200012,100830,92,0.9,3.800002,185,4.8,5.9,10,7.53,1008.2,6.8,7.3,Moderada
278.899963,100660,92,3,1.600002,190,3.1,4.6,12.12,7.57,1006.2,6.4,7.4,Moderada
278.699982,100670,89,5.1,5.900002,229,6.6,8.1,10.81,7.01,1005.7,6.5,7.3,Media
279.700012,100980,84,3.2,8.500003,197,7.9,9.6,10,5.52,1008.9,6.7,7.2,Media
279.399994,101310,88,3.300002,8.5,193,6.7,8.2,9.09,5.66,1012,6.8,7.4,Media
279.599976,101380,86,5.2,5.200003,214,4.8,6,8.33,5.96,1013.7,6.9,7.4,Media
278.200012,101470,93,4,4,215,7.1,8.4,8.33,6.24,1014.4,6.1,7.3,Media
279.399994,101540,74,1.200001,4,247,4.8,5.7,7.69,6.24,1015.2,6.1,7.3,Media
279.399963,101680,79,0.600002,5.4,197,4.1,5.2,10,6.1,1016.7,6.7,7.7,Media
279.399963,101680,85,0.400002,5.800002,208,4.8,6.5,8.33,5.74,1016.9,6.1,7.5,Baja
278.5,101620,100,0,9.2,173,7.2,8.3,6.67,4.75,1016.1,6.8,7.4,Media
279.699982,101600,91,3.4,10.400002,191,9.4,12.3,6.25,4.78,1014.7,6.7,7.3,Media
279.899994,101690,91,6.9,8.700003,234,8.3,10.1,6.67,4.87,1016.3,7.2,7.4,Media
279.799988,101750,96,-1.2,7.500001,193,6,7.2,7.69,5.4,1017.1,7.2,7.4,Media
279.799988,101370,99,-5.1,12.100001,164,9.1,11.4,8.33,5.18,1015.1,7.1,7.5,Moderada
280.899994,100900,93,-4.499999,15.400002,144,13.3,16.5,7.14,5.79,1009.5,7.1,7.4,Moderada
280.699982,100670,95,2.300003,14.800001,182,12.7,15.1,9.09,6.06,1005.5,7.7,7.4,Moderada
281.100006,100540,95,1.5,8.7,183,5.5,7.1,9.09,6.6,1005.4,7.5,7.3,Moderada
280.100006,100340,99,4.900002,7,190,5.2,6.5,10,6.47,1002.3,7.2,7.3,Moderada
279.999969,100620,88,3.5,9.7,198,8.5,10.1,10,6.27,1005,6.9,7.3,Moderada
279.999969,100650,87,1.9,12.500003,183,10.7,13.2,10,6.22,1005,7.4,7.4,Moderada
279.999969,100570,92,5.300002,11.000003,213,7.7,9.8,8.33,6.64,1005.1,7.2,7.4,Moderada
279.399963,100590,99,10.000003,4.500001,241,6.7,8.5,12.12,7.83,1004.8,6.6,7.4,Moderada
279.699982,101050,92,11.8,-2.8,302,10,11.7,11.43,7.16,1009.1,7.1,7.4,Moderada
279.899994,101770,90,11.400003,-3.9,293,8.7,10.5,10.81,6.13,1015.4,7.6,7.5,Moderada
279.899994,102210,90,7.8,-2.499999,296,7.6,9.1,10.81,6.67,1020.7,7.5,7.5,Media
279.299988,102560,95,7.500001,-1.899998,285,6.7,8.4,9.09,5.99,1024.1,7.2,7.4,Media
279.899994,102880,83,3.1,-0.8,277,2.5,3.2,10,6.6,1027.4,7.3,7.5,Media
279.799988,103050,83,4,1.000002,252,4.3,5.2,9.09,6.14,1029.9,7.4,7.6,Baja
279.5,103110,82,2.1,1.000002,244,3.5,4.1,8.33,6.19,1030.4,7.1,7.6,Baja
279.200012,103110,88,2.800002,3.200001,222,4.9,6.1,9.09,5.8,1029.9,7.1,7.5,Media
279.499969,103210,90,2.900002,1.400002,258,3.4,4.1,8.33,6.35,1031.2,6.6,7.6,Media
280.100006,103190,90,3.900002,3.000001,247,5.2,6.2,11.43,6.48,1031.3,6.9,7.7,Media
279.600006,103310,96,3.600003,0,272,3.8,4.7,10,7.07,1032.5,6.6,7.6,Media
279.600006,103440,98,2.400002,-0.499998,275,2.8,3.7,9.09,6.67,1033.3,6.5,7.6,Baja
279.899994,103580,95,0.400002,-0.499998,311,0.9,1.5,10,7.24,1035.1,7,7.7,Media
279.899994,103620,94,1.1,0.6,279,3,3.7,10.81,7.37,1035.7,7.4,8.2,Media
279.799988,103650,92,-0.099998,-1.099998,314,2,2.7,10,7.99,1036.2,7.3,8.1,Media
279.399963,103560,95,1.6,-1.399998,313,1.3,1.8,10,7.9,1035.6,7.1,8,Media
279.399994,103520,94,1.900002,-3.7,319,4.1,4.9,10,7.95,1035,7.4,7.9,Media
280.299988,103400,91,2.5,-3.799999,321,4.8,5.5,9.09,7.74,1033.8,7.9,8.4,Baja
279.499969,103260,94,2.1,-5.7,330,5.5,6.7,10,5.3,1032,7.9,8.3,Baja
280.199982,103050,90,2.1,-7.099998,342,6,6.9,9.09,5.39,1030.6,7.6,8.1,Baja
280.899994,102960,87,1.2,-7.8,359,6.4,8,9.09,5.03,1029.3,7.9,8,Baja
281.700012,102740,85,-0.399998,-8.4,3,7.5,9,8.33,4.5,1027.7,8.4,8.2,Baja
280.700012,102590,97,-3.5,-6.599998,21,8.7,10.8,5,4.54,1026.2,7.2,8.2,Baja
280.600006,102450,100,-3.599998,-5.799997,23,7.2,8.4,5,4.45,1025.4,6,8.1,Baja
282.299988,102310,92,-3.8,-5.799998,20,6.4,7.5,5,4.25,1023.7,7.3,8.1,Baja
282.399963,102050,79,-4.899999,-4.599998,18,5.4,6.3,13.79,4.96,1021.3,8.2,8.4,Baja
281.099976,101780,93,-4.5,-3.099998,43,3.4,4.2,12.9,5.91,1018.4,8.7,8.4,Baja
281.200012,101570,100,-5.199998,-1,65,3.2,3.8,12.12,5.64,1016.3,8.8,8.3,Baja
282.5,101340,90,-4.9,2.4,110,3.1,3.8,13.79,6.12,1014.8,9.7,8.4,Baja
282.399994,101260,84,-4.599998,1.1,61,5.3,6.1,10.81,4.65,1013.5,10.2,9.1,Baja
281.299988,101050,90,-3.199998,3.6,73,6.2,7.1,2.94,3.1,1010.6,10.1,8.9,Baja
280.600006,100880,97,-2.3,7.2,129,6.5,7.8,3.33,3.66,1009,6.8,8.6,Baja
280.199982,100870,99,0.6,7.300002,204,6.2,7.8,4.35,3.45,1008.5,7.3,8.5,Baja
280.700012,100970,88,0.000002,7.500001,155,5.2,6.4,4.76,4.08,1009.9,8.5,8.8,Baja
281,100970,92,-0.199998,6.400002,222,5,6.1,3.85,3.84,1009.7,8,8.7,Baja
280.899994,101000,98,-1.199998,5.2,158,4.3,5.2,4.35,4.14,1010.3,8.4,8.6,Baja
282,100840,87,-7.899999,6.400002,133,7.8,8.9,5.88,3.88,1009.1,8.3,8.6,Media
281.799988,100210,93,-10.199997,8.1,105,11.1,14.4,5.26,4.95,1005.2,8.3,8.7,Moderada
281.999969,99780,96,-0.999998,10.500002,163,7.3,9.1,7.14,5.59,997.7,8.5,8.6,Media
280.5,99680,100,-1.7,12.100001,172,8.2,9.6,8.33,6.07,998.3,7.6,8.4,Media
281.200012,99620,97,-0.5,8.5,137,7.7,9.1,8.33,5.77,996.8,8,8.6,Moderada
281.200012,99780,97,8.4,3.100002,96,1.4,2.2,9.09,7.27,997.3,7.9,8.6,Moderada
281.5,100220,94,11.3,-1.199998,318,4.5,5.6,13.79,8.65,1001.1,8.3,8.7,Moderada
280.600006,100820,99,11.400002,-5.899999,309,7.3,9.1,12.12,7.92,1006.1,8.5,8.6,Moderada
281.700012,101440,88,9.1,-7.9,333,9.5,11.6,12.12,7.04,1012.4,8.6,8.7,Moderada
281.200012,102130,92,8,-6.099997,322,7.8,9.3,10,6.81,1019.5,9,8.7,Media
281.299988,102510,93,5.500001,-4.499997,301,3.6,4.2,10,6.89,1024.5,8.7,8.7,Media
280.200012,102760,97,7.200002,-3.199998,278,4.4,6.3,10,6.56,1026.9,8.2,8.7,Media
280.399994,102950,87,5.800002,-2.499999,286,5,6.5,7.69,5.85,1028.3,8.2,8.7,Media
280.5,103000,81,5.000001,-0.1,274,5.8,6.7,9.09,5.42,1029.3,8.2,8.8,Media
279.700012,102860,89,2.7,4,225,3.9,4.9,8.33,6.02,1028.5,7.6,8.8,Baja
279.799988,102650,99,1.600002,8.5,193,7.7,9.3,7.69,4.58,1025.4,7.8,8.8,Media
281,102450,95,3,6.4,207,8,9.5,6.67,5,1023.1,8.3,8.8,Baja
282.199982,102230,90,3.7,6.6,243,5.4,6.2,6.67,4.9,1021.3,8.8,8.9,Media
281.200012,101990,100,4.4,4.9,213,5.1,6.4,9.09,5.89,1019.1,7.5,9,Media
281.100006,101750,100,4.8,4,203,5.3,6.5,10,6,1016.2,8.6,8.9,Media
281.299988,101640,91,9.4,0.9,259,7.7,9.3,9.09,5.7,1015.2,7.5,8.9,Media
281.799988,101750,86,11.4,-2.6,283,8.7,10.1,10,6,1015,8.3,9,Moderada
281.600006,101870,85,11.700002,-5.9,298,11,13.2,7.69,5.69,1016.6,8.6,8.9,Moderada
280.699982,101980,88,12.100001,-4.899997,293,10.8,12.7,10,6.05,1018.2,8.2,8.7,Moderada
280.799988,102160,82,11.600001,-4.7,298,11.4,13.6,7.69,5.97,1020.2,8.3,8.7,Moderada
280.100006,102290,86,12.300001,-4.1,299,11.1,13.3,7.69,6.18,1021.5,8.4,8.6,Moderada
280.799988,102350,85,10.5,-3.1,294,9.1,11.2,8.33,5.85,1022.2,8,8.6,Moderada
280.399994,102310,90,8.9,-2.6,288,9.8,12.2,7.69,5.9,1021.6,7.6,8.6,Media
280.699982,102270,91,9.1,-0.7,296,8.4,10.3,8.33,5.44,1021.6,8.3,8.6,Media
281.799988,102260,81,9.500002,-1.099998,277,8.7,10.5,8.33,5.64,1021,8.2,8.8,Media
281.399963,102160,80,8.700002,-2.499999,280,8.2,9.8,8.33,5.23,1020.4,8.3,8.7,Media
280.699982,102210,84,8.7,-2.8,284,8.2,9.7,8.33,5.76,1020.4,8,8.8,Media
281.200012,102200,77,9.000002,-3.1,286,8.2,9.8,9.09,5.51,1021.4,8.2,8.8,Media
281.600006,102310,77,9.800001,-0.699998,272,7.4,9,7.14,5.44,1022,8.3,8.9,Media
280.799988,102360,85,9.4,-0.4,257,8.1,9.7,8.33,4.75,1021.7,8.3,9,Media
281.700012,102350,78,10.700002,-1.099998,283,9.2,11.2,6.25,5.55,1021.4,8.8,8.8,Media
281.999969,102440,79,11.200002,0.200002,280,8.2,9.9,5.26,4.87,1022.7,9.1,8.8,Media
281.599976,102450,80,13.000002,-1.5,279,9.4,11,5.56,4.99,1023.6,8.6,8.9,Media
281.399963,102510,87,10.400002,-1.9,293,8.9,10.3,6.25,4.77,1023.9,8.4,8.9,Baja
281.100006,102450,91,8,-3.099997,300,6.3,7.7,7.14,4.99,1024.1,8.6,8.8,Baja
281.299988,102480,89,6.000001,-1.799999,281,6,7,6.67,4.83,1024.6,8.4,8.9,Baja
281.799988,102420,80,7.000001,-2.1,280,6.1,7.8,7.14,4.98,1023.4,8.2,9,Baja
280.799988,102250,90,4.200002,-0.299998,266,4.5,5.6,7.14,4.75,1021.9,8.2,9,Baja
280.399994,102040,99,3.000003,-1.799997,339,2.6,3.5,7.14,5.29,1020.3,7.7,9,Baja
280.499969,102000,98,1,-2,253,1.1,1.8,6.67,4.94,1019.7,7.8,9,Baja
281.299988,102010,91,2.100002,-3.399998,312,2.2,3.2,5.88,5.44,1019.8,8.7,9.3,Baja
281.199982,102000,90,1.6,-2.6,345,4.1,5.4,7.14,5.42,1019.4,8.4,9.2,Baja
280.799988,101950,99,2.700001,-2.4,306,4.1,4.8,7.14,5.44,1019.1,8.4,9.2,Baja
281,101900,96,2.400002,-2.5,306,3.6,4.7,12.12,5.3,1018.9,8.5,9.2,Baja
281.399994,101910,87,5.5,-3.2,314,4.8,5.6,11.43,4.52,1019.1,8.5,9.4,Baja
280.699982,101840,97,4.400002,-3.099998,307,4.7,5.6,10.81,4.96,1018.8,8.4,9.4,Baja
280.399994,101890,100,5.5,-2.9,289,4.7,6.3,10.81,4.8,1018.8,8.1,9.3,Baja
280.599976,101910,98,3.8,-1.299999,263,4.8,6.1,10,4.91,1018.8,7.6,9.3,Baja
281.299988,101940,86,2.400002,0.900002,267,3.7,5.1,10,5.73,1019.8,7.7,9.5,Baja
281.200012,102040,83,-1.699998,2,215,2.8,4.8,10.81,5.97,1020.2,8.2,9.5,Baja
281,101910,86,-6.499999,1.800002,113,5.9,6.8,10,4.97,1020.1,8.9,9.4,Baja
282,101660,86,-12.399999,0.500002,101,8.6,10.7,3.85,3.98,1019.2,9.1,9.3,Media
282.399994,101250,93,-15.299998,1.600002,89,12.3,15.1,5.56,4.77,1015.3,8.8,9.3,Moderada
282.799988,100660,94,-12.399999,6.500003,115,11.6,14.5,8.33,5.8,1009.3,9.7,9.2,Moderada
282.100006,100400,100,-10.599998,7.1,122,9.5,11.7,8.33,6.02,1007,9.4,9.1,Moderada
282.399994,100340,97,-5.999999,4.5,114,8.5,10.3,8.33,5.85,1005.5,9.2,9.2,Moderada
282.099976,100390,99,-2.199998,3.1,95,7.3,8.7,9.09,6.17,1004.2,9.2,9.2,Media
282.099976,100240,97,2.5,3.500001,128,3.6,4.5,7.69,6.57,1002.7,9.1,9.3,Media
281.299988,99960,99,1.7,4.8,114,1.5,1.9,8.33,6.16,1000.1,8.8,9.3,Media
281.399994,99870,96,-1.6,5.400003,189,4,5.4,8.33,6.42,998.9,8.3,9.3,Media
282.200012,99840,92,-3.499999,3.600002,133,4.2,5.1,14.81,6.53,999.2,9,9.4,Media
282.199982,99740,89,-3.499999,2.000001,138,4.8,6,13.79,6.95,999,9.1,9.4,Media
281.5,99900,95,-3.2,-0.399998,86,4.6,5.8,12.9,7.75,1000,9,9.4,Media
282.100006,100050,94,-3.4,0.800002,100,4.2,5.1,12.12,6.99,1001,9.2,9.4,Media
282.600006,100070,92,-4.399997,1.9,88,6.5,7.9,9.09,6.33,1001.5,9.5,9.7,Media
282.399994,99950,92,-5.9,1.000003,91,6.2,7.5,10.81,6.58,1000.1,9.3,9.5,Media
281.699982,99850,100,-6.399999,-0.899998,116,5.6,6.9,9.09,6.62,999.6,9.2,9.6,Media
282.200012,100060,99,1.200001,-2.4,64,3.1,3.8,8.33,6.1,1001.7,9.2,9.5,Media
282,100660,97,4.000001,3.800002,49,3.1,4.1,6.25,6.33,1006.4,9.2,9.9,Media
281.700012,101150,96,3.900002,8.500002,171,4.4,5.3,9.09,7.01,1010.8,9.5,9.8,Media
281.100006,101620,96,2.900002,10.600001,187,9.4,11.4,9.09,5.66,1015.3,9,9.6,Media
281.999969,101970,86,0.3,9.000002,177,7.6,9.3,9.09,5.89,1019.4,9.3,9.4,Media
282.200012,102070,84,-1.7,6.7,154,5.7,6.7,8.33,5.64,1021,9.4,9.5,Media
282.299988,101900,82,-2.8,2.300003,146,5.3,6.4,8.33,5.86,1019.7,9.2,9.6,Media
281.700012,101490,86,-0.8,-0.9,303,1.1,1.7,8.33,7.05,1016.2,8.4,9.5,Baja
282.100006,101220,82,7.5,-4.199998,332,7.1,8.1,8.33,5.22,1012.5,8.1,9.6,Baja
282.600006,101290,79,9.800001,-2.2,285,5.9,6.9,9.09,5.05,1012.2,9.3,9.8,Baja
281.700012,101500,86,9.600001,2.100002,256,7.3,8.8,13.79,4.77,1013.2,9.3,9.7,Media
281.399994,101650,86,7.300002,6.000001,245,9,10.7,5.88,4.7,1014.7,8.9,9.6,Media
282.100006,101670,87,5.500001,7.9,239,7.4,8.6,5.56,4.75,1016.1,9.2,9.7,Media
282.100006,101700,94,3.700003,9.3,219,7.6,8.7,5.26,4.57,1016.9,9.7,9.9,Media
281.799988,101590,97,2.100002,8.6,181,7.4,9.1,5.56,4.82,1016.1,9.2,9.8,Baja
281.5,101510,99,-0.4,7.6,173,6.1,7.1,5.88,4.55,1015.1,9.1,9.8,Baja
282.600006,101440,91,0.3,5.7,159,5.9,7.1,6.25,4.96,1014.6,9.6,9.8,Baja
282.699982,101390,93,0.900002,4.6,180,3.7,4.7,6.25,4.92,1014.1,9.6,10.1,Baja
281.899994,101240,94,0.2,2,135,2.3,3.2,7.14,5.58,1012.9,8.6,10.1,Baja
281.299988,101050,96,0.300002,-1.2,38,0.1,0.4,6.25,5.37,1011.5,8.3,10,Baja
282.200012,101160,88,-2.699998,-4.6,46,5,5.8,7.69,5.41,1011.9,9.6,10,Baja
282.899994,101350,81,-0.3,-6.299998,358,5.1,5.9,7.14,5.54,1013.4,10.2,10.4,Baja
282.200012,101510,89,2.000001,-4.7,311,4.8,5.5,7.69,4.89,1014.6,10.3,10.5,Baja
282.199982,101480,93,7.3,-4.799998,299,6.4,7.9,8.33,4.53,1014.5,9.9,10.2,Baja
283,101560,81,8.300001,-4.099998,299,6.5,7.5,4.55,4.38,1014.9,10.2,10.3,Media
283.100006,101720,75,9.1,-5.399999,305,7.6,9.3,5.26,4.52,1016.1,9.3,10.4,Baja
282.399963,101740,83,7.6,-3.799997,310,6.3,8,6.25,4.7,1016.7,9.6,10.4,Baja
282.200012,101710,86,5.900002,-0.6,287,6.1,7.2,5.56,4.27,1016.4,9.6,10.3,Baja
282.599976,101700,84,5.800002,0.300002,297,2.4,3.6,5.56,4.37,1016.8,9.2,10.3,Baja
282.799988,101700,84,6.400002,1.7,227,5,5.8,5.56,4.02,1016.5,9.9,10.6,Media
282.799988,101700,84,7.400002,0.400002,274,4.4,5.3,7.69,6.18,1016.4,9.8,10.5,Media
282.099976,101870,85,7.500001,-1.099998,283,6.2,7.5,7.69,5.17,1017.5,10,10.4,Baja
282.399963,101760,72,3.000001,1.800003,288,2.7,3.4,5.88,5.3,1017.7,9.4,10.4,Baja
281.399994,101400,83,-0.799998,1.7,193,2.6,5.2,7.14,5.6,1015.3,9.3,10.5,Baja
280.700012,101240,95,2.6,-2.2,245,1,1.9,9.09,6.18,1012.7,7.7,10.4,Baja
280.899994,101220,93,8.5,-1.4,296,6.4,7.4,8.33,5.72,1011.2,8.3,10.4,Baja
281.199982,101150,90,9.700002,0.1,276,6,7.8,8.33,5.22,1010.6,8.8,10.5,Media
282,101320,87,10.2,0.000003,282,9.1,11.2,5.88,4.75,1011.9,9.4,10.7,Media
282.299988,101380,85,9.200002,-0.499997,274,7.8,9.4,6.25,5.14,1012.2,9.8,10.6,Media
282,101400,84,9.000002,-2.9,293,8.7,11.2,7.14,5.36,1013.2,9.5,10.5,Media
283.099976,101450,81,9.3,-1.399997,290,8.3,10.1,8.33,5.64,1013.8,10.1,10.6,Media
284,101440,84,8.900002,-1.999998,274,5.9,7.1,9.09,5.51,1013.8,10.6,10.7,Media
283.399994,101360,91,5.3,-4.9,329,5.7,6.7,9.09,6.09,1012.4,10.6,10.6,Media
283.200012,101300,97,2.1,-4.7,30,4.1,5.1,10,6.48,1013.6,10.3,10.5,Media
283.299988,101360,91,1,-3.199998,353,1.8,2.5,9.09,6.47,1014.2,10.3,10.8,Media
284.299988,101450,82,1.9,-1.999997,258,2.4,3.2,8.33,6.66,1014.5,11.2,12.7,Baja
283.599976,101560,87,2.200003,-0.899998,247,3.4,5.6,9.09,6.35,1014.7,10.1,11.2,Media
283.399994,101640,93,6.500001,-1.699998,271,4.2,5.9,8.33,6.38,1014.8,9.5,11,Baja
283.599976,101630,87,5.9,-0.599998,283,3.7,4.7,7.14,6.72,1015.7,9.9,11.3,Baja
284.299988,101780,82,7.3,-0.5,294,3.7,4.3,7.69,6.24,1016.7,11.8,11.5,Baja
283.700012,101790,86,6.700002,-3.299999,299,6.1,7,7.14,5.27,1016.8,12,11.7,Baja
283.899994,101750,91,8.4,-4.8,300,6.5,7.6,7.14,4.58,1016.9,11.5,11.3,Baja
283.5,101810,89,7.900003,-5.899999,310,7.3,8.5,5.26,4.51,1017.3,11.5,11.2,Media
283.899994,101900,82,9.5,-5.3,310,8.1,9.5,5.56,4.46,1018.2,10.2,11.1,Media
282.399994,101890,93,7.5,-1.199997,294,6.3,8,6.25,4.87,1018,9.8,11.2,Baja
282,101870,93,4.9,1.5,284,3.6,5,5.88,4.8,1018.5,9,11.2,Baja
282.299988,101970,93,1.9,2.800002,238,2.8,4.4,16,5.47,1019.5,8.5,11.2,Baja
283,102100,83,1.000002,3.900002,164,0.2,0.6,14.81,6.66,1021,9.8,11.7,Baja
282.799988,102210,81,2.200003,4.500001,238,2.6,4.1,14.81,6.04,1022,9.4,11.5,Baja
282.600006,102350,82,0.600002,3.200001,160,1.9,3.1,7.69,6.76,1022.9,8.8,11.4,Media
282.499969,102420,82,0.300002,4.200002,147,2,2.9,7.69,6.17,1024.3,9,11.4,Baja
283.299988,102640,83,1.2,4.700003,182,4.2,5.8,7.69,6.41,1025.6,10.3,11.5,Baja
283,102690,89,1.300003,6.3,202,6,7.9,16,5.85,1026,10.2,11.5,Media
283.399994,102750,88,0.6,8.900002,204,7.9,9.3,7.69,5.29,1026.6,10.3,11.3,Media
283.799988,102660,88,0.000002,13.4,173,10.3,12.1,7.14,4.87,1026.1,10.8,11.2,Moderada
284.099976,102470,92,0.100002,16.6,182,12.8,16.2,7.14,5.43,1023.7,10.8,11,Moderada
283.299988,102160,98,5.300002,10.600001,215,9.8,12.3,8.33,6.06,1020,10.7,11,Media
282.899994,101890,100,6.3,4.000001,277,5.7,7.1,9.09,6.16,1019.6,9.9,10.9,Media
283.600006,101880,93,8.300001,-1.599998,264,5.1,6.1,8.33,6.11,1019.5,10,11,Media
284.200012,101920,87,10,-3.899998,273,6.3,7.5,7.69,5.67,1019.3,10.7,11.2,Media
283.899994,101900,88,10,-2.2,271,6.3,7.7,8.33,5.79,1017.7,10.7,11.3,Media
283.5,101780,93,11.500002,-1.9,296,9.6,11.4,7.69,5.1,1016.5,11.1,11.2,Media
284.299988,101800,90,9.300001,-4.3,298,8.5,10.4,6.67,5.38,1016.8,11,11.2,Media
284.799988,101810,89,8.8,-5.799998,321,8.7,9.8,6.25,5.16,1017.3,11.4,11.3,Media
284.399994,101860,93,5.100001,-7,324,6.3,7.4,6.67,5.38,1018.3,11.2,11.3,Baja
284.299988,101990,97,3.3,-7.399999,349,4.3,4.9,6.67,5.13,1020,11.5,11.2,Baja
284.600006,102240,93,4.000001,-5.599997,304,4.7,5.8,5.88,5.24,1022.2,9.7,11.2,Baja
284.399963,102340,83,6.4,-2.599998,263,5.6,6.9,5.56,4.76,1022.5,10.6,11.4,Baja
283.799988,102250,85,8.100001,-1.799997,294,6.4,7.7,7.69,4.63,1021.9,11.7,11.5,Media
282.700012,102170,93,8.100001,0,283,7.9,9.6,5.26,4.79,1021.2,9.7,11.3,Baja
283.099976,102040,91,7.400002,3.000001,247,6.2,7.2,6.25,4.8,1019.6,9.9,11.4,Baja
283.699982,101800,88,6.200002,2.9,237,6,7.1,5.26,4.67,1017.4,10.8,11.4,Baja
283.899994,101580,93,6.800002,4.300002,236,5.7,6.8,7.69,5.31,1015.6,10.4,11.5,Baja
283.799988,101380,93,6.900002,3.100002,266,7.5,8.5,6.25,4.74,1013.4,10.7,11.4,Baja
283.899994,101370,92,5.500001,3.900002,222,4.4,5.6,6.67,5.57,1014.1,9.8,11.5,Media
283.799988,101340,91,4.500001,5.600001,201,6.1,7.3,7.14,5.48,1013.6,10.7,11.6,Media
283.499969,101170,93,2.800002,8.8,186,5.5,6.3,9.09,5.91,1012.3,10.5,11.7,Media
283,101010,98,0.300002,9.4,182,7.9,9.2,10,5.59,1010.8,10.5,11.5,Media
283.299988,101000,98,-1.199998,9.700002,160,9.8,11.2,10,5.61,1010.1,10.4,11.5,Media
284.100006,101100,91,1.800002,8.5,184,7.6,8.9,10,5.4,1011.1,10.6,11.5,Media
283.700012,101270,96,2.2,9.000002,180,6.6,7.9,9.09,6.04,1012.8,10.9,11.5,Media
283.100006,101420,99,-1.6,9.100001,165,6.8,8.3,9.09,5.46,1014.4,10.5,11.5,Media
284.200012,101530,94,-3.299999,8.300001,125,8,9.9,9.09,5.48,1015.4,10.9,11.5,Media
283.699982,101670,98,-2.399998,8.7,164,7.7,9.1,6.25,5.11,1016.9,10.9,11.5,Media
284,101640,98,-2.699998,8.600003,141,7.2,8.9,5.56,5.27,1017.2,11.1,11.5,Media
283.600006,101700,100,-2.6,8.800003,152,6.6,8.4,16,4.92,1017.6,11.3,11.5,Baja
284.299988,101830,94,-1.999998,6.700002,149,6.1,7.3,16,5.55,1019,11.2,11.5,Baja
284.600006,102000,93,-3.6,5,143,4.4,5.5,5.56,4.9,1020.4,11.6,11.7,Baja
284.100006,101900,97,-2.899998,5.8,143,5.7,7.1,16,5.32,1020.1,11.5,11.7,Baja
283.899994,101920,97,-4.2,3.8,110,4.5,5.2,5.56,4.54,1020.1,11.1,11.7,Baja
284.899963,101940,93,-4.899999,4.400002,129,6.4,7.8,12.9,4.6,1019.9,11.5,11.7,Baja
284.399994,101960,93,-2.9,6.000001,135,5.6,7,5,4.23,1019.4,11.6,11.8,Baja
283.600006,101900,97,-1.5,7.4,170,5.7,7.3,16,4.69,1019.8,11.6,11.8,Baja
283.700012,101920,94,-2.4,5.700002,142,5.6,6.4,5,4.14,1020,11.4,11.8,Baja
284.100006,101850,91,-3.699998,6.200002,125,6.8,8.1,5.88,3.93,1019.5,11,11.7,Baja
284.299988,101830,88,-3.399998,5.6,140,5.6,6.7,5.26,4.4,1018.8,11.4,11.8,Baja
283.899994,101610,92,-2.099997,4.900002,143,4.5,5.1,5.88,4.87,1016.8,11.3,11.8,Baja
283.799988,101460,88,-4.899997,3.500001,135,4.5,5.7,6.25,4.39,1015.2,11.4,11.8,Baja
285,101120,81,-9.8,1,119,5.7,7.2,6.25,3.88,1013,11.5,11.8,Baja
285.499969,100810,85,-10.999998,-2.999999,84,8.3,10.3,4.76,4.03,1011.1,11.3,11.9,Media
285.100006,100670,88,-5.4,-4.5,74,7.1,8.7,6.25,4.83,1008.4,11.6,11.8,Media
284.5,100600,94,0.000002,-4.799998,32,8.9,10.6,7.69,5.63,1006.8,11.4,11.8,Media
284.899994,100560,90,6.700002,-4.8,355,5.3,6.3,9.09,5.88,1006.2,11.8,11.8,Media
284.5,100710,88,7.200002,-3.8,318,7,8.2,8.33,5.04,1007.1,11.5,11.9,Media
284.399994,100850,89,6.3,-3.899998,302,6.6,7.6,8.33,6.17,1007.5,11.5,11.9,Baja
284.100006,100940,91,9.200002,-2.9,291,5.8,6.9,9.09,5.44,1009.2,11.5,11.9,Baja
285.299988,101060,90,8.100001,-0.599998,290,4.8,5.7,7.69,5.57,1010.4,11.6,12,Baja
284.5,101200,97,7.000001,2.200001,195,2.1,2.8,7.69,4.95,1011.6,12,12.7,Baja
285,101350,92,7.700002,0.4,269,2.6,3.3,8.33,5.84,1012.4,12.3,12.8,Media
284.299988,101520,97,9.500002,-0.3,250,4.1,5.3,8.33,7.22,1013.9,12.2,12.5,Moderada
285.100006,101760,91,10.300001,0.6,275,8.8,10.6,10,6.47,1015.9,12,12.3,Media
285.099976,101920,90,9.200002,3.800002,258,6.7,8.2,9.09,5.93,1017.9,11.8,12.3,Media
284.700012,101920,91,7.900002,2.800002,250,6.5,8,8.33,5.56,1018.1,11.9,12.3,Media
283.899963,101930,94,5.100001,2.300002,253,6.2,7.2,7.69,5.66,1018.6,11.4,12.4,Media
